Fecha;Artículo;Descripción;Cnt.;Importe
03/01/2026;9788410080423;ENFERMERA DE AUSCHWITZ,LA 2ªED;1;6,90
03/01/2026;9788490326398;LAS LEYES DE LA FRONTERA;1;9,95
03/01/2026;9788411483599;CUENTOS DE NAVIDAD;1;14,90
03/01/2026;9788432244988;EL VERANO DE CERVANTES;1;22,90
03/01/2026;9788437624129;EPISODIOS NACIONALES;1;30,95
03/01/2026;9788469602591;ASTÉRIX Y LOS JJ OO;1;12,95
03/01/2026;9788483839492;UNDERGROUND;1;22,90
03/01/2026;9788491299684;BAILAR LENTO;1;21,90
03/01/2026;9788410527768;DESDE UN JARDIN EN LAUSANA;1;26,46
03/01/2026;9788419036445;TREN A SAMARCANDA;1;32,00
03/01/2026;9788496834996;VIAJE AL PASADO;1;12,00
03/01/2026;9781526615718;T;1;5,00
03/01/2026;9788494001949;CUADERNO BLACKIE BOOKS. VOL. 1;1;12,90
05/01/2026;9788416588435;INVISIBLE;1;15,95
05/01/2026;9788466344357;AMIGA ESTUPENDA, LA (DOS AMIGAS 1);1;12,95
05/01/2026;9788417977580;HAMNET 17ªED;1;23,95
05/01/2026;9788418187360;PERRO APESTOSO, ¡FELIZ NAVIDAD!;1;13,90
05/01/2026;9788410550520;EL GRAN LIBRO-JUEGO DE NAVIDAD;1;17,95
05/01/2026;9788413921419;CHI.1 EL CLUB DE COMIC DE CHIKIGATO;1;12,50
05/01/2026;9788466329149;EL CAPITÁN ALATRISTE;1;10,95
05/01/2026;9788414343050;PEQUEÑO SHERLOCK: EL;1;7,95
05/01/2026;9788426432711;PALABRAS DE LA NOCHE, LAS;1;19,90
05/01/2026;9788410317680;IRAS, LAS;1;17,00
05/01/2026;9788419942319;LA PENÍNSULA DE LAS CASAS VACÍAS;1;26,00
05/01/2026;9788432242120;LA MALA COSTUMBRE;1;19,00
05/01/2026;9788410060593;TEBANAS;1;16,50
07/01/2026;9788433960764;ESTUPOR Y TEMBLORES - CM;1;10,90
07/01/2026;9788469603185;APRENDO GRÚFALO. COLORES;1;9,50
07/01/2026;9788483932827;LAS VOLADORAS;1;16,00
08/01/2026;9788418733932;CONQUISTA DE LO INÚTIL. NUEVA EDICIÓN.;1;23,00
08/01/2026;9788413188546;IMAGINARIO DE COLORES DE ANIMALES;1;5,95
08/01/2026;9788491073048;MMA.LOS DINOSAURIOS;1;5,95
08/01/2026;9788419819802;CROSS GAME 4;1;16,95
08/01/2026;9788437649146;MIS PÁGINAS MEJORES;1;17,50
08/01/2026;9788410352018;HAN CANTADO BINGO;1;18,90
08/01/2026;9788419942319;LA PENÍNSULA DE LAS CASAS VACÍAS;1;26,00
09/01/2026;9788466367349;EL ITALIANO;1;13,95
09/01/2026;9788413188188;DINOSAURIA VA DE VIAJE;1;5,95
09/01/2026;9788423353842;EL CAMINO;1;10,95
09/01/2026;9788423354276;EL HEREJE;1;11,95
09/01/2026;9788466367349;EL ITALIANO;1;13,95
09/01/2026;9788420697987;VIEJAS HISTOR.CASTILLA V;1;11,95
09/01/2026;9788439736264;LAS AVENTURAS DE LA CHINA IRON;1;16,90
10/01/2026;9788413185507;POLICAN. 5 EL SE¥OR DE LAS PULGAS;1;14,50
10/01/2026;9788413183343;MMA.EL CIELO Y LAS ESTRELLAS;1;5,95
10/01/2026;9788491825364;LC.TOCA Y BUSCA;1;5,95
10/01/2026;9788413189130;LA VIDA SECRETA DE LAS SIRENAS;1;5,95
10/01/2026;9788417617349;TEMPESTALIDAS, LAS 4ªED;1;25,00
10/01/2026;9788413180366;LA VIDA SECRETA DE LOS UNICORNIOS;1;5,95
10/01/2026;9788411582858;MI LIBRERÍA;1;22,90
10/01/2026;9788467582956;ABRAZAME;1;12,95
10/01/2026;9788413921662;INVENTOS BESTIALES;1;5,95
10/01/2026;9788410352018;HAN CANTADO BINGO;1;18,90
10/01/2026;9788433960764;ESTUPOR Y TEMBLORES - CM;1;10,90
10/01/2026;9788491813590;LAS UVAS DE LA IRA;1;13,95
10/01/2026;9788412281743;UNA TRENZA DE HIERBA SAGRADA 10ªED;1;24,00
10/01/2026;9788415934622;VIVIR ABAJO 5ªED;1;23,00
10/01/2026;9780241956533;THE HELP;1;5,00
10/01/2026;9788419583499;UTOPÍAS URBANÍSTICAS;1;27,90
10/01/2026;9788426424518;UN BALLET DE LEPROSOS;1;20,90
10/01/2026;9780525559498;THE MIDNIGHT LIBRARY;1;5,00
10/01/2026;9788410080461;HABITACION DE INVITADOS, LA;1;6,90
10/01/2026;9788410080478;UNA FAMILIA CASI PERFECTA;1;6,90
10/01/2026;9788419654892;BLACKWATER I. LA RIADA;1;9,90
10/01/2026;9788466363976;PURGATORIO;1;12,95
10/01/2026;9788491296874;ESNOB / SNOB;1;21,90
13/01/2026;9788413185408;CCM.LOS NUMEROS DEL 1 AL 10;1;5,95
13/01/2026;9788413185576;EL INCREIBLE UNIVERSO;1;5,95
13/01/2026;9788413921693;LA BELLA DURMIENTE;1;5,95
13/01/2026;9788410163720;HEREDERA DE FUEGO (NE);1;21,00
13/01/2026;9788410551848;LF.LA HIS DEL FUTBOL CONTADA POR LOS1 FUT;1;18,95
14/01/2026;9788426420190;POESÍA COMPLETA;1;25,90
14/01/2026;9786071126801;LAS REPUTACIONES;1;6,00
14/01/2026;9788432230264;EL BESO DE LA MUJER ARAÑA;1;4,00
14/01/2026;9789878319902;BOQUITAS PINTADAS;1;8,00
14/01/2026;9788410138162;TÉ PARA LOS FANTASMAS;1;23,95
14/01/2026;9788433014443;BIBLIA DE BOLSILLO MODELO 0;1;17,21
14/01/2026;9788410060593;TEBANAS;1;16,50
15/01/2026;9788433998934;POETA CHILENO;1;21,90
15/01/2026;9788432242120;LA MALA COSTUMBRE;1;19,00
16/01/2026;9788472232440;EL LIBRO DE LOS AMORES RIDÍCULOS;1;7,00
16/01/2026;9788420471839;CIEN AÑOS DE SOLEDAD;1;17,90
16/01/2026;9788437638973;LA CIUDAD Y LOS PERROS;1;15,95
16/01/2026;9791399128536;LA OSCURIDAD NO LLEGO SOLA;1;49,90
16/01/2026;9788075212115;DESPUÉS DE LA NOCHE;1;12,90
16/01/2026;9788418694257;DESOLACION;1;14,96
16/01/2026;9788493600730;DESCORTESIA DEL SUICIDA;1;12,00
17/01/2026;9788410183438;UN PASEO ENTRE VAMPIROS;1;19,95
17/01/2026;9788410550827;EPL.PACK UN CUENTO PARA CADA LETRA1 MAYUS;1;22,95
17/01/2026;9788412850154;CINCO CRÓNICAS AMERICANAS;1;19,90
17/01/2026;9788419261335;NO TODO EL MUNDO 7ªED;1;18,90
17/01/2026;9788417977580;HAMNET 17ªED;1;23,95
20/01/2026;9788418128950;ANA LA DE TEJAS VERDES 15ªED;1;11,90
21/01/2026;9788410060593;TEBANAS;1;16,50
21/01/2026;9791387600266;SI EINSTEIN LO HUBIERA SABIDO;1;24,90
21/01/2026;9788412582024;EL CIELO DE LA SELVA;1;20,90
21/01/2026;9788466347174;LA NOVIA GITANA;1;12,95
22/01/2026;9788430627530;REINAR EN FEMENINO;1;24,90
22/01/2026;9788491816652;ACTIVISMO EN EL ARTE;1;22,50
22/01/2026;9788417977580;HAMNET 17ªED;1;23,95
22/01/2026;9788411209786;POLICAN.11 VEINTE MIL PULGAS DE VIAJE1SU;1;14,50
23/01/2026;9788467594454;POLICAN;1;14,50
23/01/2026;9788491077411;POLICAN. 2 SITUACION DESESPERADA;1;14,50
23/01/2026;9791370090517;¿QUÉ PASA CON BAUM?;1;20,50
23/01/2026;9788467067514;LOS INGRATOS;1;10,95
24/01/2026;9788420453996;OXIGENO;1;18,90
24/01/2026;9788413183336;MMA.BIENVENIDO AL CIRCO;1;5,95
24/01/2026;9788410352018;HAN CANTADO BINGO;1;18,90
24/01/2026;9788413920276;¨COMO ESTA,SE¥OR LOBO?;1;5,95
24/01/2026;9788410309166;ENSAYOS SOBRE EL NARRADOR, LOS;1;20,00
24/01/2026;9788413187808;LC.¨ADONDE VA OSITO?;1;5,95
24/01/2026;9788413183374;UN BESO PARA TI;1;5,95
24/01/2026;9788413922591;SI EN EL MUNDO HUBIERA 100 ANIMALES;1;5,95
24/01/2026;9788466320269;TIERRA DE NADIE;1;5,00
24/01/2026;9788433922861;LUGAR SOLEADO PARA GENTE SOMBRÍA,1UN;1;19,90
24/01/2026;9788413185651;LA LLAMA MATILDE;1;5,95
24/01/2026;9788469667712;EL GRÚFALO. LIBRODEDO;1;13,95
24/01/2026;9788401413827;LOS VERSOS SATÁNICOS;1;5,00
24/01/2026;9789500428040;EL SONIDO DE LA MONTAÑA;1;5,00
24/01/2026;9788433972712;PLATA QUEMADA;1;7,00
27/01/2026;9788423412648;ECONOMIA BASICA;1;29,95
28/01/2026;9788469664575;HIJA GRÚFALO.MINICUENTO;1;12,50
29/01/2026;9788420453996;OXIGENO;1;18,90
29/01/2026;9788423687268;MARINA;1;4,00
29/01/2026;9788484452065;EL PODER DEL AHORA;1;5,00
29/01/2026;9789878011547;LAS CRISIS DE LA DEMOCRACIA;1;5,00
29/01/2026;9788416677627;MUJER SINGULAR Y LA CIUDAD,LA 5ªED;1;17,90
29/01/2026;9788419261175;FIN DE LA NOVELA DE AMOR, EL 2ªED;1;18,90
29/01/2026;9788420477169;LAS INDIGNAS;1;18,90
29/01/2026;9788432222719;LA RIDÍCULA IDEA DE NO VOLVER A VERTE;1;5,00
29/01/2026;9788432242328;NO TE VERÉ MORIR;1;6,00
29/01/2026;9788498387117;Y TÚ NO REGRESASTE;1;5,00
29/01/2026;9788469643891;¡BUENAS NOCHES, TIGRE!;1;12,95
30/01/2026;9788420465579;EL PARAÍSO EN LA OTRA ESQUINA;1;8,00
30/01/2026;9788491294283;ASISTENTA, LA;1;19,90
30/01/2026;9788412386172;COLORES DE LA NATURALEZA, LOS;1;39,00
30/01/2026;9788433980830;GRATITUDES, LAS;1;19,90
30/01/2026;9788403524323;100 LECCIONES DE NEUROCIENCIA;1;21,90
30/01/2026;9788410183179;EL ATLAS DEL TIEMPO;1;19,95
30/01/2026;9788469668665;EL RATÓN LADRÓN;1;16,95
30/01/2026;9788466358293;EL INFINITO EN UN JUNCO;1;13,95
31/01/2026;9788491827832;MPLA.LAS CRIAS DE LOS ANIMALES;1;5,95
31/01/2026;9788498569353;MPCP.LA CIUDAD ANIMADA;1;5,95
31/01/2026;9788413188959;CLN.MI PLANETA,MI CASA;1;5,95
31/01/2026;9788491820741;MMA.LOS PIRATAS;1;5,95
31/01/2026;9788419942319;LA PENÍNSULA DE LAS CASAS VACÍAS;1;26,00
31/01/2026;9788437602356;NARRACIONES;1;4,00
31/01/2026;9788466313025;QUEREMOS TANTO A GLENDA;1;4,00
31/01/2026;9788419047304;LOS ARMARIOS VACÍOS;1;19,95
31/01/2026;9788494443404;LA MUJER HELADA;1;19,95
31/01/2026;9788410025240;CUATRO HERMANAS: ENID;1;16,90
31/01/2026;9788411829434;CL.1 MAREAS DE MAGIA;1;10,95
31/01/2026;9788413189000;MPLA.LA ESCUELA INFANTIL;1;5,95
03/02/2026;9788416213986;TIENE QUE SER AQUI 11ªED;1;23,95
03/02/2026;9788419654977;BLACKWATER V. LA FORTUNA;1;9,90
03/02/2026;9791399128512;LA OSCURIDAD NO LLEGO SOLA 2VOL;1;49,90
03/02/2026;9791399128536;LA OSCURIDAD NO LLEGO SOLA;1;49,90
03/02/2026;9791399128536;LA OSCURIDAD NO LLEGO SOLA;1;49,90
04/02/2026;9788423361427;CASTELLANO;1;10,95
04/02/2026;9788499898636;TODO OSCURO, SIN ESTRELLAS;1;12,95
04/02/2026;9788420434896;MI AÑO DE DESCANSO Y RELAJACION;1;19,90
05/02/2026;9788401033308;LAS FRASES ROBADAS;1;21,90
05/02/2026;9788410183292;EL RÍO BAJA SUCIO;1;14,90
05/02/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
05/02/2026;9788408304104;POBRE;1;5,20
05/02/2026;9788420473437;VIVIR ADREDE;1;7,00
05/02/2026;9788433977366;NADA SE OPONE A LA NOCHE - CM;1;13,90
06/02/2026;9788413181943;EL MAR AZUL;1;5,95
06/02/2026;9788491073062;MMA.LOS BOMBEROS;1;5,95
06/02/2026;9788413921068;LOS MURCIELAGOS;1;5,95
06/02/2026;9788413923680;CLN.¨PARA QUE SIRVE LA NATURALEZA?;1;5,95
07/02/2026;9788411206457;LA VUELTA AL MUNDO EN 80 ARBOLES;1;5,95
07/02/2026;9788413182698;MAF.OSOS;1;5,95
07/02/2026;9788491820765;SUPE.ANIMALES DE RECORD;1;5,95
07/02/2026;9788467578713;PYA.EL POLLO PEPE VA AL COLEGIO;1;12,95
07/02/2026;9788491073499;LA PREOCUPACION DE LUCIA;1;12,95
07/02/2026;9788413182766;PGS.A VECES ESTOY PREOCUPADO;1;5,95
07/02/2026;9788467592139;SUPE.-TODOS A LA LUNA!;1;5,95
07/02/2026;9788491827825;MPLA.LAS OBRAS;1;5,95
07/02/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
07/02/2026;9788467592122;SUPE.UN MUNDO DE AVENTURAS;1;5,95
07/02/2026;9788408299646;GS. REBELIÓN EN LA GRANJA;1;13,95
07/02/2026;9788414336632;GATA A LA FUGA. LIBRO 1;1;13,95
07/02/2026;9788467545722;CPSE.EL CIEMPIES BAILARIN;1;9,50
07/02/2026;9788498564976;BVBTM. 5 EL DESEO DE TROTI;1;8,50
07/02/2026;9788420682617;DON SANDALIO, JUGADOR DE;1;11,95
07/02/2026;9788494105449;NIÑA, LUNA;1;7,00
07/02/2026;9791399128536;LA OSCURIDAD NO LLEGO SOLA;1;49,90
07/02/2026;9780141391816;FEVER PITCH;1;5,00
07/02/2026;9788412782738;SOPA DE MISO;1;22,50
10/02/2026;9788413184708;SUPE.LA MITOLOGIA GRIEGA;1;5,95
10/02/2026;9788413927466;SUA.APRENDO INGLES;1;6,95
10/02/2026;9788491073093;SUPE.EL CUERPO HUMANO;1;5,95
10/02/2026;9788419475398;EL LIBRO QUE SABE HACER DE TODO;1;15,00
10/02/2026;9788490657348;GUERRA Y PAZ ESTUCHE 2 VOL.;1;69,50
10/02/2026;9788410496002;MUY CATASTRÓFICA VISITA AL ZOO, LA;1;19,90
10/02/2026;9788408155768;CRIMEN Y CASTIGO;1;14,96
11/02/2026;9788410942257;DAMAS IBERICAS;1;22,90
11/02/2026;9788410257184;ASISTENTA TE VIGILA, LA;1;20,90
11/02/2026;9788439745297;LOCO DE DIOS EN EL FIN DEL MUNDO. EL;1;23,90
11/02/2026;9788469643891;¡BUENAS NOCHES, TIGRE!;1;12,95
11/02/2026;9788410496002;MUY CATASTRÓFICA VISITA AL ZOO, LA;1;19,90
11/02/2026;9788416261918;ME LLAMO LUCY BARTON;1;6,00
12/02/2026;9788433998774;CANTO YO Y LA MONTAÑA BAILA;1;18,90
13/02/2026;9788466356237;LA BUENA SUERTE;1;11,95
13/02/2026;9788496940000;EL MÉDICO;1;5,00
13/02/2026;9788410107151;BARMAN DEL RITZ, EL;1;21,00
13/02/2026;9788425451447;LA SOCIEDAD DEL CANSANCIO;1;11,50
14/02/2026;9780241664124;CAMIONES;1;7,95
14/02/2026;9788413183138;ATLAS DE SIRENAS;1;5,95
14/02/2026;9788413188355;LC.DINO NINO JUEGA AL ESCONDITE;1;5,95
14/02/2026;9788439744061;BLANCURA;1;17,90
14/02/2026;9788423353842;EL CAMINO;1;10,95
14/02/2026;9788420428925;CUENTOS COMPLETOS;1;24,90
14/02/2026;9788418359682;REINO DE LADRONES - RTC 11ªED;1;19,50
14/02/2026;9788437632674;MADRID, 1939;1;17,50
14/02/2026;9788466360166;ASTILLAS EN LA PIEL;1;12,95
14/02/2026;9788466362108;LA SUERTE DEL ENANO;1;12,95
14/02/2026;9788466370752;NOS CRECEN LOS ENANOS;1;12,95
14/02/2026;9780195368826;FALLING BEHIND;1;10,00
14/02/2026;9780241300718;LEADERSHIP;1;6,00
14/02/2026;9781846684982;THE GUN THE SHIP & THE PEN;1;6,00
17/02/2026;9788411485562;LA SUBVERSIÓN DE BETI GA;1;13,95
17/02/2026;9789200040498;ESTA ES TU CASA, FIDEL;1;8,00
18/02/2026;9788433948861;BUKELE, EL REY DESNUDO;1;13,90
18/02/2026;9788413921419;CHI.1 EL CLUB DE COMIC DE CHIKIGATO;1;12,50
18/02/2026;9788420433240;LA OCTAVA VIDA;1;28,90
19/02/2026;9788484456810;ESTE DOLOR NO ES MIO;1;14,00
19/02/2026;9788466354813;UN CUENTO PERFECTO;1;11,95
19/02/2026;9788413922140;CARAMELO;1;10,95
19/02/2026;9788433980830;GRATITUDES, LAS;1;19,90
19/02/2026;9788484726388;PAJAROS PERDIDOS 2ªED;1;10,00
19/02/2026;9788408234555;LA BUENA COCINA;1;15,00
20/02/2026;9788410323575;CUADERNO BLACKIE BOOKS. VOL. 14;1;12,90
20/02/2026;9788466350815;LA PEREGRINA;1;12,95
20/02/2026;9788433980830;GRATITUDES, LAS;1;19,90
20/02/2026;9788413185637;EL VIAJE DE ROSA;1;5,95
20/02/2026;9788413432847;UN PEZ ES UN PEZ;1;16,00
20/02/2026;9788417742485;COLORES;1;12,50
21/02/2026;9788420473666;EL TIEMPO DE LAS MOSCAS;1;21,90
21/02/2026;9788495971135;CUATRO AMIGOS;1;4,00
21/02/2026;9788417742485;COLORES;1;12,50
21/02/2026;9788467592122;SUPE.UN MUNDO DE AVENTURAS;1;5,95
21/02/2026;9788491073109;SUPE.¨SABES POR QUE...?;1;5,95
21/02/2026;9788427204164;DIARIO DE GREG 7;1;15,95
21/02/2026;9788433999030;AMOR, UN;1;18,90
21/02/2026;9788413188430;BIENVENIDOS,BEBES;1;5,95
21/02/2026;9788469644607;PINTURA MÁGICA GRÚFALO;1;10,95
24/02/2026;9788469663455;EL GRÚFALO.MINICUENTO;1;12,50
24/02/2026;9788491390046;LA TENTACIÓN DE SER FELICES;1;6,00
24/02/2026;9788498387544;HARRY POTTER Y EL LEGADO MALDITO;1;5,00
24/02/2026;9789463592215;SUPERFÁCIL;1;5,00
25/02/2026;9788420419237;LO QUE ESTÁ EN MI CORAZÓN;1;18,90
25/02/2026;9788433960764;ESTUPOR Y TEMBLORES - CM;1;10,90
25/02/2026;9788497110631;EXPIACIÓN;1;6,00
25/02/2026;9788420427362;BERTA ISLA;1;21,90
25/02/2026;9788496834996;VIAJE AL PASADO;1;12,00
25/02/2026;9788433960818;TAMBIÉN ESTO PASARÁ - CM;1;11,90
25/02/2026;9788417932879;PERSUASION Y PODER 2ªED;1;19,90
26/02/2026;9788411829533;L.LOS SENTIMIENTOS DE LULU;1;10,95
26/02/2026;9788413185392;CCM.LOS COLORES;1;5,95
26/02/2026;9788420453996;OXIGENO;1;18,90
27/02/2026;9788420434643;LA FIESTA DEL CHIVO;1;22,90
27/02/2026;9788420434643;LA FIESTA DEL CHIVO;1;22,90
27/02/2026;9788413188195;DINOSAURIA SE MUEVE;1;5,95
27/02/2026;9788413625447;EL JUGADOR [EDICIÓN ILUS;1;18,00
27/02/2026;9788411208604;SUT.SUPERTATA;1;3,95
27/02/2026;9788469663455;EL GRÚFALO.MINICUENTO;1;12,50
27/02/2026;9780987956507;LETRAS DE TANGO;1;5,00
27/02/2026;9788418945069;ARCHIPIÉLAGO;1;21,95
27/02/2026;9788420406824;EL SUEÑO DEL CELTA;1;10,00
27/02/2026;9788432210006;EL ENREDO DE LA BOLSA Y LA VIDA;1;5,00
27/02/2026;9788433968913;INGLATERRRA, INGLATERRA;1;6,00
27/02/2026;9788439741008;LA CARRETERA;1;19,90
27/02/2026;9788419942319;LA PENÍNSULA DE LAS CASAS VACÍAS;1;26,00
27/02/2026;9788420453996;OXIGENO;1;18,90
27/02/2026;9788433949011;JEFAS, LAS;1;18,90
28/02/2026;9788466357593;EL AMANTE JAPONÉS;1;12,95
28/02/2026;9788466344869;AIRE DE DYLAN / DYLAN´S AIR;1;11,95
28/02/2026;9791387574727;CARTERA, LA (CAJA ED. ESPECIAL);1;29,90
28/02/2026;9788414339244;TRES MONSTRUOS EN PIJAMA;1;13,50
28/02/2026;9788491073086;SUPE.-PIRATAS AL ABORDAJE!;1;5,95
28/02/2026;9788433947918;MIL COSAS;1;18,90
28/02/2026;9789200040733;CUADERNO;1;7,99
28/02/2026;9788419261120;DIENTES DE LECHE;1;17,50
28/02/2026;9788433999542;FAMILIA, LA;1;18,90
28/02/2026;9788418037016;PROYECTO HAIL MARY;1;22,90
03/03/2026;9788434856813;PYA.EL POLLO PEPE;1;12,95
03/03/2026;9788410138407;BIBLIOTECA MEDIANOCHE;1;11,95
03/03/2026;9788413923628;SECRETOS DEL CIELO;1;9,95
03/03/2026;9788439744054;MARCIANO;1;21,90
03/03/2026;9788469641477;QUIERES TOCAR UNICORNIO;1;13,50
03/03/2026;9788411822954;CHI.5 INFLUENCERS;1;12,50
03/03/2026;9788414315415;LOS CUENTOS DE LOLA;1;16,95
03/03/2026;9788419102195;POLICAN.10 MADRES BORRASCOSAS;1;14,50
04/03/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
04/03/2026;9788410178595;COMERAS FLORES;1;19,95
04/03/2026;9788410299429;NAZARENA;1;19,90
05/03/2026;9788419089823;DISTANCIA QUE NOS SEPARA, LA (4ª ED.);1;22,95
05/03/2026;9780241139981;THE AUTOGRAPH MAN;1;5,00
05/03/2026;9781622038992;THINGS THAT JOIN THE SEA AND SKY;1;5,00
05/03/2026;9788420674209;EL GUARDIÁN ENTRE EL CENTENO;1;5,00
05/03/2026;9788433980830;GRATITUDES, LAS;1;19,90
05/03/2026;9788410178595;COMERAS FLORES;1;19,95
06/03/2026;9788419942319;LA PENÍNSULA DE LAS CASAS VACÍAS;1;26,00
06/03/2026;9788410178595;COMERAS FLORES;1;19,95
06/03/2026;9788419475008;PIPPI CELEBRA SU CUMPLEAÑOS;1;14,50
06/03/2026;9788433949011;JEFAS, LAS;1;18,90
06/03/2026;9788410249134;PRIMERO ESTABA EL MAR;1;17,90
06/03/2026;9788412408188;QUEBRADA 5ªED;1;16,95
06/03/2026;9788412642612;ME VERAS CAER 2ªED;1;16,95
06/03/2026;9788420453996;OXIGENO;1;18,90
06/03/2026;9788498388800;TRENZA, LA;1;19,00
07/03/2026;9788419942319;LA PENÍNSULA DE LAS CASAS VACÍAS;1;26,00
07/03/2026;9788413431789;ESPERANDO EL AMANECER;1;16,50
07/03/2026;9788413431888;CHIVOS CHIVONES;1;14,00
07/03/2026;9788496489509;EL REGRESO DE LOS DIOSES;1;25,00
07/03/2026;9788413924236;LA CASA EMBRUJADA;1;12,95
07/03/2026;9788419085672;ESCUELA DE MONSTRUOS;1;7,95
07/03/2026;9788419521491;S. EL BARCO DE TESEO;1;49,00
07/03/2026;9788466683081;MENTIRA;1;24,90
07/03/2026;9788413188966;CLN.ME GUSTA CUIDAR LA NATURALEZA;1;5,95
07/03/2026;9789200040542;EL OLVIDO QUE SEREMOS;1;7,00
07/03/2026;9788419834133;COSAS INVISIBLES;1;16,90
07/03/2026;9788413185743;ILUMINASAURIOS;1;9,95
07/03/2026;9789200040986;1984;1;7,00
07/03/2026;9788420608433;NIEBLA;1;13,95
10/03/2026;9789200041013;CRIMEN Y CASTIGO;1;6,00
10/03/2026;9788415937548;LA CIUDAD DE LAS DAMAS;1;18,95
10/03/2026;9788411077484;MAITE;1;22,90
10/03/2026;9788418050350;REDES (INVISIBLE 2);1;15,95
10/03/2026;9788433980830;GRATITUDES, LAS;1;19,90
10/03/2026;9788419746078;ESCUELA DE MONSTRUOS;1;7,95
12/03/2026;9788427216907;DIARIO DE GREG 16: EL NÚMERO 1;1;15,95
12/03/2026;9789200040559;LOS INOCENTES;1;7,00
13/03/2026;9788433980830;GRATITUDES, LAS;1;19,90
13/03/2026;9788433977199;METAFÍSICA DE LOS TUBOS - CM;1;11,90
13/03/2026;9788087656549;PRINCESA MIAMI;1;12,90
13/03/2026;9788412661828;LAS INCONSTANTES;1;16,00
13/03/2026;9788494909504;LA AZOTEA;1;16,90
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9788433999542;FAMILIA, LA;1;18,90
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9788491056645;CUMBRES BORRASCOSAS;1;15,95
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;2;40,00
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9788494909504;LA AZOTEA;1;16,90
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9798250180542;OLVIDOS Y OBITUARIOS;1;20,00
13/03/2026;9788410552067;POLICAN.13 ERASE UNA VEZ JOSELITO;1;14,50
13/03/2026;9788491820246;POLICAN. 3 HISTORIA DE DOS MININOS;1;14,50
14/03/2026;9788417977580;HAMNET 17ªED;1;23,95
14/03/2026;9789200040733;CUADERNO;1;7,99
14/03/2026;9788426403278;TAN POCA VIDA;1;25,90
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;2;40,00
14/03/2026;9788401037078;CUANDO ELLOS SE VAN;1;21,90
14/03/2026;9788410025233;QUIERO Y NO PUEDO;1;21,90
14/03/2026;9788469663028;ZOG Y LOS DOCTORES VOLAD;1;16,95
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9788413189888;SUPE.MUSICA Y SONIDOS DEL MUNDO;1;5,95
14/03/2026;9788467537291;AGILMENTE TURQUESA;1;3,95
14/03/2026;9788466683081;MENTIRA;2;49,80
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;1;20,00
14/03/2026;9798244542844;NONADANADIE;3;60,00
16/03/2026;9791387745844;GETSEMANI;1;12,00
17/03/2026;9788433948892;SUICIDAS DEL FIN DEL MUNDO, LOS;1;18,90
17/03/2026;9788410293182;EL DESCONTENTO (EDICION ESPECIAL);1;20,90
17/03/2026;9788466374385;EL TERCER PAÍS;1;12,95
18/03/2026;9798244542844;NONADANADIE;2;40,00
18/03/2026;9789200040917;THE LITTLE BLACK SONGBOOK;1;5,00
19/03/2026;9788412403978;MITOS SOBRE EL ORIGEN DEL FUEGO;1;19,50
19/03/2026;9781948517942;CUBA TOTALITARIA;1;17,00
19/03/2026;9789505576142;BREVE HISTORIA DE LA ARGENTINA;1;5,00
19/03/2026;9788413148465;PROYECTO HAIL MARY;1;12,95
19/03/2026;9788417624279;EL ÚLTIMO BARCO;1;23,95
19/03/2026;9788433980830;GRATITUDES, LAS;1;19,90
19/03/2026;9788433906281;TE DI OJOS Y MIRASTE LAS TINIEBLAS;1;18,90
19/03/2026;9788410496002;MUY CATASTRÓFICA VISITA AL ZOO, LA;1;19,90
19/03/2026;9788433980830;GRATITUDES, LAS;1;19,90
19/03/2026;9788410293182;EL DESCONTENTO (EDICION ESPECIAL);1;20,90
19/03/2026;9788432242120;LA MALA COSTUMBRE;1;19,00
